description,is_gen_pub,source
"@Reuters DC National Security Correspondent, veteran war reporter, South Asia and Balkans hand, blues guitar slinger; Opinions? Who has opinions?.",0,Brussel Airport Bombing
Official Super Bowl Flip Coins & other sports coins & photomints. #NFL #NBA #NCAA #MLB #NHL Visit us today! #SB50 @SuperBowl #BCS #2016,0,Brussel Airport Bombing
#Randleneck,0,Brussel Airport Bombing
#hangAssad,0,Brussel Airport Bombing
American Citizen. #alwaystrump #Trump2016,1,Brussel Airport Bombing
Grand Canyon University. Pre-Law. Outdoorsman. Contributor at @OUTSETMagazine. Please clap. #Cruz2016,0,Brussel Airport Bombing
"Marine, Doing Battle Daily To Bring Back My Country! Apologize for WHAT? - Andrew Breitbart (Original intent) Veni Vidi Vici #NeverTrump",1,Brussel Airport Bombing
"Connecticut breaking news, sports and politics from the state's largest newsroom and America's oldest continuously published newspaper.",0,Brussel Airport Bombing
"It is not: I think therefore I am. It is: I care, therefore I am.  Rev. William Sloane Coffin",1,Brussel Airport Bombing
#Arkansas #Progressive #Democrat #AnimalRights #MarriageEquality #Diversity #Unions friend of #LGBT - May drop F bomb - Opinions R my own #UniteBlue,1,Brussel Airport Bombing
"141 Market & 141 To Go are a celebration of good food & community. Shop the Markets for organic & natural groceries, fresh juices, gourmet foods & more.",0,Brussel Airport Bombing
FRIENDS ARE THE FAMILY WE CHOOSE,1,Brussel Airport Bombing
A Proud Traditional Roman Catholic And Dedicated Monarchist Somewhere on The Alternative Right - TRUMP 2016,1,Brussel Airport Bombing
striving to be more likable day by day. it's not that easy.,1,Brussel Airport Bombing
Media Specialist recording the human experience. Covering important news from California and the nation.  #Journalist #Husband #Writer @SFSU alumni #SciFiFan,0,Brussel Airport Bombing
"Thank God for the GreatestGeneration Everything in Lifes not OK Diminishing GOD for your behavior is your choice not mine I/WE DONT OWE YOU SHT 
BlackArmyVet",1,Brussel Airport Bombing
"An Egg that hatched into a leader among followers. Check out my fav's! Ull laugh,cry & learn something. Follow @ ur own risk. I follow back! Single on Next page",1,Brussel Airport Bombing
"Minnesota pride all day, Wild, Timberwolves, Twins, and DIEHARD Vikings fan, Libertarian.
Stay hungry, Stay humble.
Support Fact/Logic, not Emotional tendencies",1,Brussel Airport Bombing
"The official Twitter Account For Daily Times News, Entertainment, Sports, Photos And More From The No. 1 News Source In The World.",0,Brussel Airport Bombing
Liberal Democratic Politics. Humanity is my race. Love is my religion. I speak Italian. #Hillary #Obama,1,Brussel Airport Bombing
21. #WKU '17 College Lady. Music & Film Fanatic. Writing is Therapy & what I LOVE. I Believe I'm decent. You be the judge & check out my blog.,1,Brussel Airport Bombing
USA Breaking News & Headlines delivered to you! Tweeting & retweeting from the main US news media. Retweets time to time nice posts & sponsored tweets.,0,Brussel Airport Bombing
This feed provides timely #interstate #traffic info & RT's for I-40 in #OK. Pre-plan your trip or use a text reader on the go. Stop Distracted Driving!,0,Brussel Airport Bombing
"Consv Opinionated Male: Pro Military, Israel,. Hate Liberalism, BLM, Big Gov, Dumbasses, (no follow backs if ideals not similar) (English only) (Rated R lang).",1,Brussel Airport Bombing
B.A. Journalism ~ University of Memphis #Digital #Marketing | #Social Media Strategist #Web Content Manager | Mom | *** RT's are NOT endorsements ***,0,Brussel Airport Bombing
If we lose our freedom we lose America! Register to vote. Vote #Trump2016 and #MakeAmericaGreatAgain!,1,Brussel Airport Bombing
"RT ? endorsement. SOLD: Our Beautiful Brewer sailboat, Palmetto, FL. Reminisce w/us: http GOOD TIMES! (Image: WSJ, #Palmyra)",1,Brussel Airport Bombing
"I'm a Catholic and a polymath. I'm a mathematician and a scientist. In the arts, I'm a composer and an author. I'm also an economist and a historian.",1,Brussel Airport Bombing
"GMF is a policy institute devoted to strengthening transatlantic relations. Offices in DC, Berlin, Paris, Brussels, Belgrade, Ankara, Bucharest, Warsaw.",0,Brussel Airport Bombing
All about New York City.,1,Brussel Airport Bombing
An educator who is very interested in the world he lives in. Loves his family and the St.Kilda FC.,1,Brussel Airport Bombing
UNC Department of Public Safety Security Officer. IG- dallascarpenter,0,Brussel Airport Bombing
"Firearms, ammo and silencers. Dallas Class 03 FFL.",1,Brussel Airport Bombing
"Let me decorate your happiness. I'm Kaye, pastry chef.",1,Brussel Airport Bombing
"News from New York Times, Washington Post, LA Times, Chicago Tribune, Christian Science Monitor, etc",0,Brussel Airport Bombing
"Conservative,  Pro Life, Catholic; Love animals, and nature; I tweet what interests me. AB,CA  #OilSands #ableg    #tcot #cdnpoli",1,Brussel Airport Bombing
"People of the world, now is the time to repent and confess Jesus as Lord!",1,Brussel Airport Bombing
"Ret Soc.Wrker. Breast cancer survivor 7 years out from tx. Hoping for best.Grew up in St.Louis, moved east to College Park Maryland retired to Bend Ore.",1,Brussel Airport Bombing
yup im still here.,1,Brussel Airport Bombing
"A slightly weird, sentimental actress finding herself in the life that happened while she was busy making plans. 
PR friendly, ambassador
#momlife, #travel",1,Brussel Airport Bombing
"Darkness can only be scattered by light, hatred can only be conquered by love. JPII Conservative-Roman Catholic-ProLife-Patriot-God-Family-Country #WAAR",1,Brussel Airport Bombing
"Hot talented#motivational speaker  creative song and script writer, actor and dancer.",1,Brussel Airport Bombing
"My mind is a raging torrent, flooded with rivulets of thought cascading into a waterfall of creative alternatives.",1,Brussel Airport Bombing
LA??NY,1,Brussel Airport Bombing
"Die hard Chicago sports fan (except Cubs, Go Sox!)...Android enthusiasts and motorcycle rider, making the best out of every situation,",1,Brussel Airport Bombing
"CRS, ABR, SRES ~ Love selling homes, Working by Referral, love community, my 3 children, 4 Grandchildren & Fenway! I am never too busy for your referrals!",1,Brussel Airport Bombing
Time Magazine's 2006 Person of the Year. President of the United States in 2032. God is Love but Ball is Life. ??,1,Brussel Airport Bombing
Mom of best Pug! Go Trump!,1,Brussel Airport Bombing
"Education, leadership, and inspiration...Come and join the conversation!",1,Brussel Airport Bombing
"Advocate for those who have been wrongly accused in our justice system.  IT Consultant, Athlete & Musician...",1,Brussel Airport Bombing
Retired and living on our mini Ranch...Life is good...finally,1,Brussel Airport Bombing
"Pic is Lucien Ginsburg who became Serge Gainsbourg. His best song: La Chanson D'Israel 

I have a 2nd account @TweetsAboutWW2 which is only for personal notes",1,Brussel Airport Bombing
"Vietnam veteran, MACV, Can Tho, 1968. Retired law enforcement 2007. Interests: painting, poetry, political humor.",1,Brussel Airport Bombing
You should love to listen to me at least half as much as I love to listen to me.,1,Brussel Airport Bombing
No hablo stupid. Patriot. Constitutionalist. Free thinker. Independent. Limited government. Term limits. Secure our borders. American.,1,Brussel Airport Bombing
uncensored & unbothered|#SJU19|God's Got It,1,Brussel Airport Bombing
"... .Ambitious 
 God first Always.  23 yrs. old  #educator IG:christalllll #noturaverage ...  #Pisces",1,Brussel Airport Bombing
"former Board Chairman - National Registry of EMT's,


former Wyoming state EMS Director,


now retired in Omaha area",1,Brussel Airport Bombing
"Former law sch career counselor, biglaw mgmt prof and atty; fitness enthusiast; lover of movies, music, singing; avid reader; mom to 2 girls; tweets my own",1,Brussel Airport Bombing
"Editor, writer, runner",0,Brussel Airport Bombing
Worship minister at the Well House Church. Vocalist. Songwriter. Graphic Designer. Self proclaimed coffee snob.,1,Brussel Airport Bombing
"We do not inherit the Earth from our Ancestors, we borrow it from our Children. Ancient Indian Proverb #UniteBlue",1,Brussel Airport Bombing
God fearing disciple of Christ. Pro 2nd amendment and NRA. Texan looking to move back. Trump supporter. USC alum. Pro free speech.,1,Brussel Airport Bombing
"Associate producer of @keithandthegirl, sometimes-maybe cohost of @MyqKaplan's Super Hang, host of That's the Show with Danny, I eat God's dick for breakfast",0,Brussel Airport Bombing
"Seen on TLC, E!'s The Soup, ABC, Fox-5, BayNews 9, Action 8 News. Property of @Cassia__Tavares. Fmr Army Guard Officer. #NRA Life Member, #90dayfiance #Glock",1,Brussel Airport Bombing
I am familiar with the works of Pablo Neruda. #RiseUp Georgia on my mind.,1,Brussel Airport Bombing
"Mother 2children, parent 2dogs&1cat 1berkeley BF,TV/Radio Reporter/Producer, Careful-I'm a Critic, Occasionally a Fan.",0,Brussel Airport Bombing
Olympia Thurston County Relentless DUI Criminal Defense Lawyer with Compassionate Counsel- I Will Believe In You & Your Case,1,Brussel Airport Bombing
"Husband, Father, Catholic School Teacher, Professional Soldier, Career Military Officer, Pilot In Command, Student of History and Politics, Lover of Life.",1,Brussel Airport Bombing
"There should exist among the citizens neither extreme poverty nor again excessive wealth, for both are productive of great evil. - Plato (#p2 #lgbt)",1,Brussel Airport Bombing
cleveland native. yoga junkie. wanderluster. (cleyogi@gmail.com) ?,1,Brussel Airport Bombing
Psalm 121; RIP Daddy; UT Alum; #TeamMelania; Trump2016; Thanks for the Memories Peyton!!! ??Vol Football; GO VOLS!!! GO LADY VOLS!!! #GBO #VFL #LVFL,1,Brussel Airport Bombing
Unique Case Design Samsung IPhone (http,1,Brussel Airport Bombing
"Cloud traveler, poet",1,Brussel Airport Bombing
"Film/TV Producer, Writer, Talent Manager, Husband, Father, Arizona State University Supporter",0,Brussel Airport Bombing
News about Politics/Activism. #Activist #Peacenik #OWS #Climate #Eco #NoGMO #NoNukes #NoFracking,0,Brussel Airport Bombing
Orange Jacket Guy is a Boise State University Tailgater extraordinaire and Orange Mafia Kingpin. Proclaimed by Adafruit's Limor Fried as The Best Matt Jensen.,1,Brussel Airport Bombing
Not afraid to tell it like it is. Solidarity with #BlackLiveMatter #Occupy #Activism. Never Sober. #Palestine,1,Brussel Airport Bombing
"Concerned American that thinks our whole Political System is broken beyond repair,",1,Brussel Airport Bombing
News & tweets from the Church in USA. Tweet @ChurchUSA to promote your news & events. #LoveGod #LoveOthers,0,Brussel Airport Bombing
"Photographer, Filmmaker, Writer, Dreamer, Compositor, Member of #NAPP. I have a cert 1 in Shake 4, BA in Cinema Production, MA in Creative Writing...",0,Brussel Airport Bombing
"News Anchor/Reporter in Chico/Redding, Calif.",0,Brussel Airport Bombing
"BA 69, Denver U, MA 73, U. of Oklahoma. Army Vet  69-72 VN.: News, Geography, History, France, Healthcare, Finance. 3 daughters, 1 Wife for 42+ years. Catholic.",1,Brussel Airport Bombing
|CA |,1,Brussel Airport Bombing
"President, Transportation Trades Department, AFL-CIO - 2016 will be about transportationizing the presidential to grow the labor movement and middle class #1u",0,Brussel Airport Bombing
Our trail is composed of 12 courses in 11 locations across  state. Come and enjoy the  most beautiful drives in Arkansas!,0,Brussel Airport Bombing
"Christian, Conservative, Tea Party, Constitutionalist, Patriot, Reaganite, Pro 2nd Amendment, Capitalist, #tcot #ccot #Cruz2016 #CruzCrew #Texan",1,Brussel Airport Bombing
"Pennsylvania #RedNationRising Account. Grassroots organization for Education, Constitution and Civics.",0,Brussel Airport Bombing
"AP Diplomatic Writer. Curmudgeon. Any snark is all mine. Ex-Buffalo, -Musselburgh, -CVille, -Phnom Penh, -Nairobi. Go Bills! Go Sabres! Hoya Saxa!",0,Brussel Airport Bombing
My website http  is  Online Business  Printing Solution,0,Brussel Airport Bombing
"Retired, Married, Lifelong Learner. Family, God, Country. Reagan Conservative, Pro Life, Pro Military, Pro Israel, #2A, Secure Borders",1,Brussel Airport Bombing
"I follow/report #News, #NFL, #NBA, #MBL, #NHL, #ncaa,  college football, and #ncaabb",0,Brussel Airport Bombing
"AD Delegate running in Californias 61st Assembly District changing The Inland Empire, California, the Nation, and the World",0,Brussel Airport Bombing
Unabashedly Liberal Atheist,1,Brussel Airport Bombing
"28 | Russian | Love Fashion, Cooking, Tweeting |",1,Brussel Airport Bombing
I've been waiting for years for @realDonaldTrump to say he will run for President!!! Finally our country has a chance! ...#Trump2016 #MakeAmericaGreatAgain,1,Brussel Airport Bombing
A lone Republican voice cast in the Land of Hollywood WRITEVOTERECALL,1,Brussel Airport Bombing
"Since 1963, the Institute for Policy Studies has challenged inequality, corporate power, polluters, and militarism.",0,Brussel Airport Bombing
#Liberal #Progressive #UniteBlue  I curse a shit-ton & TWEET A LOT of politics & news I'm not going to censor myself to comfort your ignorance.- Jon Stewart,1,Brussel Airport Bombing
Witty #Liberal Allergic to RWNJ. Kinda funny/Definitely a BIG deal. Wannabe Writer/Dreamer #Equality4All #ClimateChangeIsREAL #MidtermMatterMost #RestoreTheVRA,1,Brussel Airport Bombing
"Radio host, author, and speaker offering analysis, commentary, and encouragement from a Catholic perspective",0,Brussel Airport Bombing
"Media Mercenary...MMA blogger for http avid gamer, & beer connoisseur. Fueled by passion and thrills.",1,Brussel Airport Bombing
"Advice vlogger/blogger, State delegate of the Republican Party and Vice Chair of Precinct 2b. Minnesota Viking and political warrior for freedom.",0,Brussel Airport Bombing
"Adventure traveling attorney and lover of the arts, especially opera!",1,Brussel Airport Bombing
"Your source for IL News and Commentary on Education, Pensions and Politics.",0,Brussel Airport Bombing
